,Date/Time,Retweet Count,Favourite Count,Retweet Rolling Av,Favourite Rolling Av
209,2018-12-31 03:54:56,2973,17630,16874.6,44625.7
210,2018-12-31 03:54:45,48553,107110,19238.05,49981.2
211,2018-12-31 03:52:35,8224,29737,19582.25,51468.05
212,2018-12-31 03:51:17,5816,19447,18049.65,52440.4
213,2018-12-31 03:51:06,2866,21054,17908.7,49739.1
214,2018-12-31 03:48:15,4082,21620,17820.4,48081.25
215,2018-12-31 03:39:50,2218,14261,15770.35,48794.3
216,2018-12-31 03:39:26,7987,60188,15486.75,48945.1
217,2018-12-31 03:38:10,4283,21147,15403.35,48692.1
218,2018-12-31 03:37:31,27640,93572,15339.7,47690.8
219,2018-12-31 03:14:10,10803,53592,15783.35,49673.2
220,2018-12-30 20:26:50,10262,134806,8584.0,37781.7
221,2018-12-29 16:36:16,37582,105796,10206.7,42021.25
222,2018-12-29 15:56:44,39521,156106,12126.7,49250.4
223,2018-12-29 02:07:35,4928,44966,11868.05,49309.25
224,2018-12-29 01:56:49,1543,18086,11938.05,50213.55
225,2018-12-29 01:56:47,14438,126375,12581.05,56532.3
226,2018-12-29 01:56:45,2493,40754,12600.8,58570.0
227,2018-12-29 01:56:44,1520,20256,12114.2,57096.0
228,2018-12-28 23:01:58,168657,0,20319.45,55325.15
229,2018-12-28 14:35:13,1098,0,20225.7,54443.65
230,2018-12-26 15:53:43,3197,39116,17957.9,51043.95
231,2018-12-25 05:28:23,12545,130861,18173.95,56100.15
232,2018-12-25 03:55:34,2998,39335,18033.05,57094.55
233,2018-12-23 00:54:04,52734,274916,20526.45,69787.65
234,2018-12-21 21:25:45,1663,24079,20405.5,69910.6
235,2018-12-21 18:15:49,1915,0,20390.35,69197.55
236,2018-12-21 02:17:42,2161,16535,20099.05,67014.9
237,2018-12-20 17:09:12,1048,17519,19937.3,66833.5
238,2018-12-19 04:27:05,811,7204,18595.85,62515.1
239,2018-12-19 03:13:41,2823,44355,18196.85,62053.25
240,2018-12-18 02:49:22,2684,35018,17817.95,57063.85
241,2018-12-18 00:11:01,4039,0,16140.8,51774.05
242,2018-12-17 19:09:03,1561,26269,14242.8,45282.2
243,2018-12-17 15:35:52,1265,9540,14059.65,43510.9
244,2018-12-17 14:34:59,8368,52144,14400.9,45213.8
245,2018-12-17 14:19:12,8925,56834,14125.25,41736.75
246,2018-12-15 18:20:55,11856,144012,14593.4,46899.65
247,2018-12-15 16:13:47,3280,26175,14681.4,47195.6
248,2018-12-15 13:51:34,3246,26823,6410.85,48536.75
249,2018-12-15 13:44:48,8911,48210,6801.5,50947.25
250,2018-12-15 13:44:07,2681,20848,6775.7,50033.85
251,2018-12-15 13:44:02,3776,37680,6337.25,45374.8
252,2018-12-15 13:28:20,11622,95236,6768.45,48169.85
253,2018-12-15 13:12:43,63157,159193,7289.6,42383.7
254,2018-12-15 13:12:25,1222,14315,7267.55,41895.5
255,2018-12-15 13:11:24,4453,27232,7394.45,43257.1
256,2018-12-15 13:10:03,29481,105929,8760.45,47726.8
257,2018-12-15 13:09:47,7040,48309,9060.05,49266.3
258,2018-12-15 13:08:27,11304,77506,9584.7,52781.4
259,2018-12-15 13:07:42,7826,51239,9834.85,53125.6
260,2018-12-15 13:06:50,6667,46094,10034.0,53679.4
261,2018-12-15 13:05:32,12198,44925,10441.95,55925.65
262,2018-12-15 13:05:01,5560,53676,10641.9,57296.0
263,2018-12-15 13:04:00,2033,19190,10680.3,57778.5
264,2018-12-15 13:03:05,3073,25229,10415.55,56432.75
265,2018-12-15 13:01:50,5397,60162,10239.15,56599.15
266,2018-12-15 13:00:02,721,0,9682.4,49398.55
267,2018-12-15 12:59:29,3651,20086,9700.95,49094.1
268,2018-12-15 12:57:06,2607,16576,9669.0,48581.75
269,2018-12-15 12:56:08,3386,16384,9392.75,46990.45
270,2018-12-15 12:54:39,2174,13185,9367.4,46607.3
271,2018-12-15 12:54:34,4145,33937,9385.85,46420.15
272,2018-12-15 12:53:28,3010,15419,8955.25,42429.3
273,2018-12-15 12:53:03,1039,10984,5849.35,35018.85
274,2018-12-15 12:52:33,1959,16967,5886.2,35151.45
275,2018-12-15 12:50:04,1667,13627,5746.9,34471.2
276,2018-12-15 12:49:12,3776,24662,4461.65,30407.85
277,2018-12-15 12:47:49,4372,38646,4328.25,29924.7
278,2018-12-15 12:42:30,4379,32994,3982.0,27699.1
279,2018-12-15 12:39:19,4364,24236,3808.9,26348.95
280,2018-12-15 12:38:29,8352,53277,3893.15,26708.1
281,2018-12-15 12:15:22,67523,0,6659.4,24461.85
282,2018-12-15 12:14:41,154,0,6389.1,21778.05
283,2018-12-15 08:12:55,849,13766,6329.9,21506.85
284,2018-12-15 04:28:23,806,12359,6216.55,20863.35
285,2018-12-15 04:27:29,14073,90294,6650.35,22369.95
286,2018-12-15 04:24:35,1293,19113,6678.95,23325.6
287,2018-12-14 21:23:20,2233,8842,6608.05,22763.4
288,2018-12-14 21:16:32,16073,79304,7281.35,25899.8
289,2018-12-14 20:28:16,6017,72052,7412.9,28683.2
290,2018-12-14 19:43:00,3982,22947,7503.3,29171.3
291,2018-12-14 17:38:15,1320,17317,7362.05,28340.3
292,2018-12-14 16:07:44,238,2303,7223.45,27684.5
293,2018-12-14 15:28:18,270,2318,7185.0,27251.2
294,2018-12-14 14:31:23,3437,41125,7258.9,28459.1
295,2018-12-14 13:18:41,4170,41975,7384.05,29876.5
296,2018-12-14 13:06:11,14600,60518,7925.25,31669.3
297,2018-12-14 06:46:32,13736,52317,8393.45,32352.85
298,2018-12-14 06:46:27,14185,41700,8883.75,32788.15
299,2018-12-14 06:46:18,14489,57576,9390.0,34455.15
300,2018-12-14 06:02:54,5702,43270,9257.5,33954.8
301,2018-12-14 05:52:04,5355,38938,6149.1,35901.7
302,2018-12-14 05:51:21,6749,48436,6478.85,38323.5
303,2018-12-14 05:51:04,9963,65619,6934.55,40916.15
304,2018-12-14 05:50:24,4452,32236,7116.85,41910.0
305,2018-12-14 05:49:58,2776,24746,6552.0,38632.6
306,2018-12-14 05:48:50,9516,71240,6963.15,41238.95
307,2018-12-14 05:47:57,3630,26541,7033.0,42123.9
308,2018-12-14 05:47:48,3466,26737,6402.65,39495.55
309,2018-12-14 05:46:07,3870,28030,6295.3,37294.45
310,2018-12-14 05:33:45,10033,48585,6597.85,38576.35
311,2018-12-14 05:31:27,6054,45860,6834.55,40003.5
312,2018-12-14 05:29:13,26614,122337,8153.35,46005.2
313,2018-12-14 05:28:06,2494,22755,8264.55,47027.05
314,2018-12-14 05:24:56,7079,29561,8446.65,46448.85
315,2018-12-14 05:24:40,17744,64412,9125.35,47570.7
316,2018-12-14 05:23:28,25305,122079,9660.6,50648.75
317,2018-12-14 05:11:58,2219,19858,9084.75,49025.8
318,2018-12-14 05:10:11,16545,56969,9202.75,49789.25
319,2018-12-14 05:06:26,7544,27964,8855.5,48308.65
320,2018-12-14 05:06:15,7761,32540,8958.45,47772.15
321,2018-12-14 04:43:48,2710,19864,8826.2,46818.45
322,2018-12-14 04:34:41,5397,34417,8758.6,46117.5
323,2018-12-14 04:34:10,4285,29455,8474.7,44309.3
324,2018-12-14 04:33:59,2799,23184,8392.05,43856.7
325,2018-12-14 04:33:17,4533,30859,8479.9,44162.35
326,2018-12-14 04:33:02,2661,23487,8137.15,41774.7
327,2018-12-14 04:32:46,3270,24537,8119.15,41674.5
328,2018-12-14 04:32:20,9783,34327,8435.0,42054.0
329,2018-12-14 04:32:02,1737,17060,8328.35,41505.5
330,2018-12-14 04:31:44,2137,18715,7933.55,40012.0
331,2018-12-14 04:30:57,8002,38355,8030.95,39636.75
332,2018-12-14 04:30:38,3689,29556,6884.7,34997.7
333,2018-12-14 04:30:13,3224,24433,6921.2,35081.6
334,2018-12-14 04:29:47,5589,37448,6846.7,35475.95
335,2018-12-14 04:03:25,23428,65868,7130.9,35548.75
336,2018-12-14 03:47:15,4543,40954,6092.8,31492.5
337,2018-12-14 03:46:39,4808,46376,6222.25,32818.4
338,2018-12-14 03:29:39,14876,67727,6138.8,33356.3
339,2018-12-14 03:29:24,6058,44553,6064.5,34185.75
340,2018-12-14 03:28:59,5497,40314,5951.3,34574.45
341,2018-12-14 03:28:09,9545,44100,6293.05,35786.25
342,2018-12-14 03:27:34,6563,47901,6351.35,36460.45
343,2018-12-14 03:27:21,1863,19492,6230.25,35962.3
344,2018-12-14 03:26:27,21080,75754,7144.3,38590.8
345,2018-12-14 03:26:10,5151,30963,7175.2,38596.0
346,2018-12-14 03:26:00,3177,24685,7201.0,38655.9
347,2018-12-14 03:25:18,14960,52933,7785.5,40075.7
348,2018-12-14 03:24:22,2366,20602,7414.65,39389.45
349,2018-12-14 03:23:57,4867,34054,7571.15,40239.15
350,2018-12-14 03:23:28,3691,27424,7648.85,40674.6
351,2018-12-14 03:22:59,3792,24436,7438.35,39978.65
352,2018-12-14 03:21:52,15176,42630,8012.7,40632.35
353,2018-12-14 03:21:44,6086,26879,8155.8,40754.65
354,2018-12-14 03:21:30,2525,18462,8002.6,39805.35
355,2018-12-14 03:21:11,3218,20070,6992.1,37515.45
356,2018-12-14 03:19:53,5348,30092,7032.35,36972.35
357,2018-12-14 03:19:19,2490,20174,6916.45,35662.25
358,2018-12-14 03:18:57,4415,31921,6393.4,33871.95
359,2018-12-14 03:17:50,8714,31522,6526.2,33220.4
360,2018-12-14 03:17:42,6554,27117,6579.05,32560.55
361,2018-12-14 03:17:33,6110,35546,6407.3,32132.85
362,2018-12-14 03:17:11,2379,18664,6198.1,30671.0
363,2018-12-14 03:16:45,3177,25208,6263.8,30956.8
364,2018-12-14 03:16:23,3702,26099,5394.9,28474.05
365,2018-12-14 03:15:59,18996,87246,6087.15,31288.2
366,2018-12-14 03:15:04,7212,50473,6288.9,32577.6
367,2018-12-14 03:13:39,5836,42529,5832.7,32057.4
368,2018-12-14 03:10:23,3736,26119,5901.2,32333.25
369,2018-12-14 03:09:52,2974,21823,5806.55,31721.7
370,2018-12-14 03:09:04,4669,27726,5855.45,31736.8
371,2018-12-14 03:08:24,5435,37926,5937.6,32411.3
372,2018-12-14 03:07:32,8203,42201,5588.95,32389.85
373,2018-12-14 03:07:04,4300,26571,5499.65,32374.45
374,2018-12-14 03:05:17,6536,31757,5700.2,33039.2
375,2018-12-14 03:04:58,3783,23000,5728.45,33185.7
376,2018-12-14 03:04:26,21906,75249,6556.35,35443.55
377,2018-12-14 03:04:10,42495,100664,8556.6,39468.05
378,2018-12-14 03:03:58,3963,28164,8534.0,39280.2
379,2018-12-14 03:03:47,4151,28929,8305.85,39150.55
380,2018-12-14 03:03:24,17629,86119,8859.6,42100.65
381,2018-12-14 03:02:51,4274,32466,8767.8,41946.65
382,2018-12-14 03:01:11,6489,40104,8973.3,43018.65
383,2018-12-14 03:00:43,51003,161272,11364.6,49821.85
384,2018-12-14 02:59:52,4272,27924,11393.1,49913.1
385,2018-12-14 02:59:32,3876,20942,10637.1,46597.9
386,2018-12-14 02:59:25,1743,16277,10363.65,44888.1
387,2018-12-14 02:59:13,5244,26124,10334.05,44067.85
388,2018-12-14 02:58:55,5346,28949,10414.55,44209.35
389,2018-12-14 02:58:21,2312,18507,10381.45,44043.55
390,2018-12-14 02:57:56,24614,66416,11378.7,45978.05
391,2018-12-14 02:57:47,9937,45372,11603.8,46350.35
392,2018-12-14 02:57:31,5188,27827,11453.05,45631.65
393,2018-12-14 02:57:23,11092,45697,11792.65,46587.95
394,2018-12-14 02:57:03,4779,28420,11704.8,46421.1
395,2018-12-14 02:56:34,6920,38159,11861.65,47179.05
396,2018-12-14 02:56:19,3576,23843,10945.15,44608.75
