,NASDAQ,USD-GBP,USD-JPY,USD-CAD,Bitcoin
2018-03-15,0.8777749208235424,0.9262832381141775,0.9707701882531165,0.9791735732333887,0.8336375840661904
2018-03-16,0.8766265410074251,0.9284703329895433,0.9721784870515515,0.9867109636707249,0.82988975678748
2018-03-19,0.8729726414329779,0.928146816045753,0.9690692758722865,0.9897576429452462,0.801783192028948
2018-03-20,0.8785057007384317,0.9227372023712027,0.9693161903854232,0.988895802032324,0.7763435122241181
2018-03-21,0.879132060765755,0.9240831069098894,0.9736416945026678,0.9884270752114405,0.7749685318359469
2018-03-22,0.8562689639800134,0.9148428181212184,0.9687034740095075,0.9750307346967245,0.7927976607031956
2018-03-23,0.8426973256107759,0.9168875933110112,0.9599152987976723,0.9775935465801051,0.77930247163063
2018-03-26,0.8717198417292945,0.9088896898100572,0.9647803310104484,0.9704115089316063,0.8834263846950091
2018-03-27,0.8552250040514623,0.9129015621823953,0.9647162825439156,0.9736169839489456,0.8699387983189397
2018-03-28,0.8716154218417282,0.9191265249499028,0.9767783251234877,0.9766712335085955,0.9656992417476998
2018-03-29,0.9001159978204899,0.9224654450528973,0.973733092641184,0.9742595569604624,1.0042653546705393
2018-03-30,0.9001159978204899,0.9224654450528973,0.973733092641184,0.9742595569604624,1.0042653546705393
2018-04-02,0.8929125389101248,0.9213265790161499,0.967514670282654,0.9768299391289715,0.9280861343830025
2018-04-03,0.9046050971973927,0.9198900372793342,0.9733398713368501,0.9681510578411625,1.0096400079524794
2018-04-04,0.9001159978204899,0.9186217336098543,0.9764308726579832,0.9642425376537191,1.015920540144082
2018-04-05,0.9010555378614747,0.9238243087824654,0.9789731363001621,0.9653538374861194,1.0427330856797796
2018-04-06,0.8894673994617731,0.9238243087824654,0.9789731363001621,0.9653538374861194,1.0427330856797796
2018-04-09,0.890407019151795,0.9153604915141074,0.9762022377725499,0.9602735453076884,1.0124584433462707
2018-04-10,0.8972972183994614,0.9125262856131202,0.9795309440233967,0.9520633908407627,0.9930529381571775
2018-04-11,0.8952092985423593,0.912086290227479,0.976933841498108,0.9500675392400544,0.8771320568819498
2018-04-12,0.904291917183731,0.9089414494355421,0.9805277418897946,0.9517156083370539,0.8763860863436238
2018-04-13,0.897088458273366,0.9089414494355421,0.9805277418897946,0.9517156083370539,0.8763860863436238
2018-04-16,0.89761047806216,0.9023541692896411,0.978918227647481,0.9499919265112097,0.8757064757654432
2018-04-17,0.8967752782597044,0.9052271756252315,0.9786438936927895,0.9494098256582802,0.8476732694757517
2018-04-18,0.8941653386138083,0.9111027030671859,0.9816617067335383,0.9545278791399125,0.8342963501652358
2018-04-19,0.9076326367445166,0.9187253299988648,0.9824481493422061,0.9574687546675165,0.7822794056242223
2018-04-20,0.9126436762611764,0.9187253299988648,0.9824481493422061,0.9574687546675165,0.7822794056242223
2018-04-23,0.9077369769830458,0.9284962513713061,0.9946016598298659,0.9710087503547931,0.7135771100722743
2018-04-24,0.9004291778341516,0.9248078959427585,0.9949857413203482,0.9692926388140775,0.7822877132064863
2018-04-25,0.9165064156107559,0.9284315325549399,1.000115967673964,0.9704039386464777,0.7455588850375651
2018-04-26,0.9203691549603354,0.9297515958499046,0.9995307405091746,0.9729970316703728,0.769986852369587
2018-04-27,0.9270505940819065,0.9297515958499046,0.9995307405091746,0.9729970316703728,0.769986852369587
2018-04-30,0.9220394749162096,0.9396907552896817,0.9997410259973333,0.9700561561427689,0.7588444209431766
2018-05-01,0.9292429338265747,0.9509370188335421,1.0047615745847296,0.9710995036538951,0.7492388922356108
2018-05-02,0.9177592153144394,0.9534217894089762,1.0043500736526925,0.973881583438681,0.7101815242815586
2018-05-03,0.8979236580758216,0.9535253086599457,0.9976651719398728,0.9715077583161912,0.7133369957703523
2018-05-04,0.915566795920734,0.9535253086599457,0.9976651719398728,0.9715077583161912,0.7133369957703523
2018-05-07,0.9255890342521276,0.9536676283455187,0.9962660129552893,0.9736547452521469,0.7493281609832115
2018-05-08,0.9224570748174374,0.9548583311457919,0.9970067564946989,0.9785687615250732,0.7420670823395369
2018-05-09,0.9405178125635777,0.9554795237896504,1.0045329396992964,0.9714397158724752,0.7651436326076274
2018-05-10,0.9434410118721724,0.9569807072047913,1.0007743831191378,0.9653992591968913,0.8197500253658457
2018-05-11,0.9452157517156129,0.9569807072047913,1.0007743831191378,0.9653992591968913,0.8197500253658457
2018-05-14,0.943754191885834,0.9542241793110519,1.003472163135937,0.9676823310202791,0.8131145328411439
2018-05-15,0.9390562527337989,0.9586242874435462,1.008648088558811,0.9731331165578049,0.8268671562659273
2018-05-16,0.9420837922809228,0.9552206485241854,1.0092151058654684,0.9663215722684009,0.8549094253726343
2018-05-17,0.9455289317292744,0.9575501402231651,1.0135040507273065,0.9703661773432763,0.8386787760309508
2018-05-18,0.9403090524374823,0.9575501402231651,1.0135040507273065,0.9703661773432763,0.8386787760309508
2018-05-21,0.9522103708508455,0.9635032685343262,1.014875720500764,0.9658604157326461,0.8604951415930638
2018-05-22,0.9553423302855356,0.9628432754558643,1.01257123155787,0.96889195443691,0.9155963641603175
2018-05-23,0.9593094098736443,0.9678646533702582,1.0047341551431748,0.9702528033112303,0.9120339721875369
2018-05-24,0.9668260487976711,0.9669845854609347,0.9996404182753941,0.9739571961675256,0.9251042661890352
2018-05-25,0.9686007886411114,0.9669845854609347,0.9996404182753941,0.9739571961675256,0.9251042661890352
2018-05-28,0.9686007886411114,0.9719153261771994,1.0003446025593974,0.9821749209195799,0.9260391461131467
2018-05-29,0.9625457095468637,0.9764448719424262,0.9912454643678928,0.9850703747364119,0.9343002059164929
2018-05-30,0.975491067537815,0.9742577770670605,0.9941535298728508,0.9747207134962171,0.9233729660452125
2018-05-31,0.9589962298599828,0.9738306637342597,0.994491912294075,0.9785763318102019,0.9175837392338059
2018-06-01,0.9613973297307464,0.9738306637342597,0.994491912294075,0.9785763318102019,0.9175837392338059
2018-06-04,0.9720459280894632,0.9718506073608332,1.0055937162626556,0.9770567773155057,0.9064876288721404
2018-06-05,0.9740295077080361,0.9653539644130612,1.004642687235087,0.9781907880032918,0.9040933333146651
2018-06-06,0.990419925498302,0.9642409396200358,1.0070752033414752,0.9787048464125053,0.9012368340894095
2018-06-07,0.9941782449603154,0.9644091776873716,1.0031337807147127,0.9814415946089612,0.9075388149479483
2018-06-08,0.9931342053827273,0.9644091776873716,1.0031337807147127,0.9814415946089612,0.9075388149479483
2018-06-11,0.992925445256632,0.9676445785393966,1.009462020378605,0.9818347087009999,1.051281235386577
2018-06-12,0.9951177850013002,0.9677740161721291,1.010065596940669,0.9840044064923417,1.0897670920298477
2018-06-13,0.995013365113734,0.9670363450864196,1.0081451197186861,0.980783881027187,1.0366366293715543
2018-06-14,0.989375885920714,0.9762378334404871,1.0118304880184603,0.9915795582328791,1.0717614899757177
2018-06-15,0.9909418656380591,0.9762378334404871,1.0118304880184603,0.9915795582328791,1.0717614899757177
2018-06-18,0.9835296466015986,0.9760825545640327,1.0071940906911176,0.9987691661665066,1.0221526366136362
2018-06-19,0.9812328869693642,0.9824109594444689,1.006581374315202,1.0038797394854522,1.0211554246480528
2018-06-20,0.9801889270408131,0.9822686397588959,1.0091510573989357,1.005981394833078,1.02825805504091
2018-06-21,0.982694446799143,0.9768849444661085,1.0054931783102878,1.0067979041576702,1.1374528156212826
2018-06-22,0.9771613874936892,0.9768849444661085,1.0054931783102878,1.0067979041576702,1.1374528156212826
2018-06-25,0.9591006497475489,0.9746330536363356,1.0026673711299945,1.005300970395918,1.1355900039327713
2018-06-26,0.9568038901153145,0.9788650008395351,1.0068191490144869,1.0056034213112965,1.1238856778514124
2018-06-27,0.9512708308098607,0.9863711493293629,1.0078982052055494,1.0077050766589224,1.172183242289347
2018-06-28,0.9557599301867634,0.9897877474396052,1.010376490150767,1.0020955855010205,1.1128304508642826
2018-06-29,0.9528367308781687,0.9897877474396052,1.010376490150767,1.0020955855010205,1.1128304508642826
2018-07-02,0.9570126502414099,0.9845981314578756,1.0138972720316406,0.9969698716118175,1.0597775256404536
2018-07-03,0.9410398323523718,0.9808450572129616,1.009663166052912,0.9935376485303862,1.0488606576597572
2018-07-04,0.9410398323523718,0.978256767386558,1.0105227969419643,0.9933183806289808,1.0422902160216319
2018-07-05,0.9430234119709446,0.978515565513982,1.0112269812259675,0.9930839721573181,1.0369238199729724
2018-07-06,0.9407266523387101,0.978515565513982,1.0112269812259675,0.9930839721573181,1.0369238199729724
2018-07-09,0.9518971908371839,0.9763155114477348,1.014647155384902,0.9911411125525104,1.093201396188812
2018-07-10,0.9475125113478474,0.9761860738150023,1.0135314701688616,0.9936131711367888,1.08213096380869
2018-07-11,0.9539851106942859,0.9796803499324923,1.0238376917149226,0.9984516648033125,1.1109523330848121
2018-07-12,0.9747602876229255,0.9818804039987394,1.0303030983561605,0.9952915213743032,1.1093068276087341
2018-07-13,0.9720459280894632,0.9818804039987394,1.0303030983561605,0.9952915213743032,1.1093068276087341
2018-07-16,0.9801889270408131,0.9777261348027876,1.0276419473643392,0.9931066830127041,0.9452087159659416
2018-07-17,0.9860351663599285,0.9874452965497441,1.0334763580019584,0.9981794950284484,0.9388306074444743
2018-07-18,0.9979364847732917,0.9895547905559031,1.0314553428276074,0.9954956487054513,0.9267498723630799
2018-07-19,0.9917770654405147,0.9937478601864583,1.0275413396424,1.0024584184525447,0.9409557373365952
2018-07-20,0.9917770654405147,0.9937478601864583,1.0275413396424,1.0024584184525447,0.9409557373365952
2018-07-23,0.9971013646198731,0.9877040946771681,1.0192835527122446,0.9955788317194246,0.8214260423258751
2018-07-24,0.9941782449603154,0.9839898980048984,1.017280817165597,0.9941650809716457,0.8458110619750413
2018-07-25,0.9824856866730476,0.9804568214528051,1.0136594973323556,0.9856071440010113,0.8702563997063425
2018-07-26,0.9819636668842535,0.9872511401006454,1.0164121162322646,0.9880188205491445,0.847507822716239
2018-07-27,0.9988761044633135,0.9872511401006454,1.0164121162322646,0.9880188205491445,0.847507822716239
2018-07-30,0.96578208886912,0.9852452424834969,1.0150220970615327,0.9849192394011645,0.8893982776182573
2018-07-31,0.9541939504694184,0.9862805121312338,1.022465952171894,0.9841632022351596,0.907540224719484
2018-08-01,0.9540895305818522,0.9859440359965621,1.0207467601633609,0.9826889793287934,0.9144670364622444
2018-08-02,0.9578478500438655,0.9941231367557334,1.0213868959808314,0.9846545497889871,0.9307973264421128
2018-08-03,0.9551334905104032,0.9941231367557334,1.0213868959808314,0.9846545497889871,0.9307973264421128
2018-08-06,0.9598314296624384,0.9997397889322228,1.0181861471239073,0.9828779660896841,1.0246983819132338
2018-08-07,0.9745514478477931,0.9996104284375313,1.0182319159627369,0.9872476428128822,1.0973886190458142
2018-08-08,0.9704799483721182,1.004657647595647,1.014089277892096,0.9842388149640043,1.0535427103257946
2018-08-09,0.9690183885423393,1.0088247988444394,1.0159091473921398,0.9862648575827854,1.1188742421358522
2018-08-10,0.9617105893934451,1.0088247988444394,1.0159091473921398,0.9862648575827854,1.1188742421358522
2018-08-13,0.9604577896897616,1.014014414826169,1.011976864579229,0.9927967519346387,1.1161671786933822
2018-08-14,0.966304029008877,1.017599251003747,1.0173265860044265,0.9870360353190476,1.0969153386016819
2018-08-15,0.9615017496183126,1.0195145885608075,1.0111994920148413,0.9936434522773036,1.092376579142453
2018-08-16,0.9676612486001267,1.017858049131171,1.015113495200049,0.9948606459790631,1.051557349211643
2018-08-17,0.9713151481745738,1.017858049131171,1.015113495200049,0.9948606459790631,1.051557349211643
2018-08-20,0.9725679478782573,1.0107272543486592,1.0054565492853098,0.9859397859344627,1.0664462484942114
2018-08-21,0.9659908489952154,1.0027940696640716,1.007157531435711,0.9853954463847346,1.0851853345387796
2018-08-22,0.9694359884435672,1.0028587113423968,1.0113092395506322,0.9833845443362108,1.0589194782650382
2018-08-23,0.9741338479465653,1.0102225401466518,1.0184330616370438,0.9904682584004789,1.0297548296199701
2018-08-24,0.9889583656685232,1.0102225401466518,1.0184330616370438,0.9904682584004789,1.0297548296199701
2018-08-27,0.9919858255666101,1.0034799811242963,1.0163297881380284,0.9800278438611822,0.9751463222044481
2018-08-28,0.9928210253690657,1.0057447540069098,1.0165584230234619,0.9774726022629304,0.9819430321740554
2018-08-29,0.9902110857231696,0.9927642730261653,1.0215880416551384,0.9755599336761953,0.9916426631316301
2018-08-30,0.9865571861487226,0.9946667285303852,1.0150677961307908,0.9817363851167692,0.9832799990797458
2018-08-31,0.9963705847049836,0.9946667285303852,1.0150677961307908,0.9817363851167692,0.9832799990797458
2018-09-03,0.9963705847049836,1.0056411576178992,1.0158816581810135,0.9899617702763942,0.9399931654716035
2018-09-04,1.0099422230742212,1.0064694659017377,1.0192926925260961,0.995979516096592,1.0187078598661208
2018-09-05,0.9865571861487226,1.0020692806312024,1.0191829449903054,0.9959870863817206,1.0598453960701013
2018-09-06,0.9717327480758016,1.0012540086762862,1.010458818245003,0.9945052931902257,1.0700224360884487
2018-09-07,0.972463527990691,1.0012540086762862,1.010458818245003,0.9945052931902257,1.0700224360884487
2018-09-10,0.9750734676365871,0.9934889849209934,1.0164303958599679,0.9950723435953398,1.0947147859324002
2018-09-11,0.9788317870986004,0.9943172932048321,1.0206278728137184,0.987527382872875,1.0894411327111975
2018-09-12,0.9554466705240648,0.9920395611313372,1.0170888113051415,0.9828023533608394,1.061773963530957
2018-09-13,0.9588918099724165,0.9870570607895877,1.0243315207411958,0.9832106080231355,1.0625240626859234
2018-09-14,0.9471993313341858,0.9870570607895877,1.0243315207411958,0.9832106080231355,1.0625240626859234
2018-09-17,0.930391313642692,0.9844298933905398,1.0213868959808314,0.9876029956017197,1.0861064188414344
2018-09-18,0.9405178125635777,0.9827733539609034,1.0267548970337321,0.9806553664248837,1.0814832744859966
2018-09-19,0.9392650925089313,0.9848181291506961,1.0271206988965111,0.9766107613500082,1.0613899014854422
2018-09-20,0.9380122928052478,0.9751896046018688,1.028748492766528,0.9759076260574621,1.0274629438947676
2018-09-21,0.945320171603179,0.9751896046018688,1.028748492766528,0.9759076260574621,1.0274629438947676
2018-09-24,0.9384298927064756,0.9866041062130649,1.0314096437583493,0.9789241143139107,1.0734422397401886
2018-09-25,0.9153580357946386,0.9819192044333428,1.0330831366976243,0.9795666873254274,1.0654214452857147
2018-09-26,0.8969840383857998,0.9824498370171132,1.030659760405088,0.9855769529829387,1.0364194238570876
2018-09-27,0.9025170976912535,0.9895159129832588,1.0366313380200527,0.9855542421275526,1.0415075914233773
2018-09-28,0.8957313183311534,0.9895159129832588,1.0366313380200527,0.9855542421275526,1.0415075914233773
2018-10-01,0.9096161367140524,0.9921818808169102,1.042017618700657,0.9685970738066599,1.0554920215678187
2018-10-02,0.8969840383857998,0.9968926238403543,1.0386432133805519,0.9691112223383154,1.0641779260932487
2018-10-03,0.8953137184299256,1.0000762650668944,1.0469558391938172,0.9735791325233023,1.0521878191820073
2018-10-04,0.8960444983448149,0.9936572229883293,1.041542069302087,0.9767544165225689,1.044912189682125
2018-10-05,0.8929125389101248,0.9936572229883293,1.041542069302087,0.9767544165225689,1.044912189682125
2018-10-08,0.8867531195773478,0.9884288065719962,1.0342536607967745,0.979324798691078,1.0417415128003389
2018-10-09,0.8816375805240848,0.983627503488464,1.0333483308384641,0.9781151752744471,1.0507754294991565
2018-10-10,0.8557470238402564,0.9799261888690348,1.0250631244667538,0.9866504013896955,1.106081471730956
2018-10-11,0.8315267871123021,0.9778943728701235,1.0249533769309631,0.9851611280355139,1.102848462807698
2018-10-12,0.8353894468128447,0.9778943728701235,1.0249533769309631,0.9851611280355139,1.102848462807698
2018-10-15,0.8352851065743154,0.9837957415557997,1.0227677753377116,0.9822958652367546,1.0490897455343107
